Date,Time,Height,Rain,Temp,Date_Time
11/20/2022,18:45,3.68,0,37.3,11/20/2022 18:45
11/20/2022,19:00,3.68,0,37.5,11/20/2022 19:00
11/20/2022,19:15,3.68,0,37.5,11/20/2022 19:15
11/20/2022,19:30,3.68,0,37.2,11/20/2022 19:30
11/20/2022,19:45,3.68,0,37.4,11/20/2022 19:45
11/20/2022,20:00,3.68,0,37.1,11/20/2022 20:00
11/20/2022,20:15,3.68,0,37.4,11/20/2022 20:15
11/20/2022,20:30,3.68,0,37.3,11/20/2022 20:30
11/20/2022,20:45,3.68,0,37.5,11/20/2022 20:45
11/20/2022,21:00,3.68,0,37.5,11/20/2022 21:00
11/20/2022,21:15,3.67,0,37,11/20/2022 21:15
11/20/2022,21:30,3.67,0,37.3,11/20/2022 21:30
11/20/2022,21:45,3.67,0,37.7,11/20/2022 21:45
11/20/2022,22:00,3.67,0,37.6,11/20/2022 22:00
11/20/2022,22:15,3.67,0,37.3,11/20/2022 22:15
11/20/2022,22:30,3.67,0,37.5,11/20/2022 22:30
11/20/2022,22:45,3.67,0,37.4,11/20/2022 22:45
11/20/2022,23:00,3.67,0,37.5,11/20/2022 23:00
11/20/2022,23:15,3.67,0,37.2,11/20/2022 23:15
11/20/2022,23:30,3.67,0,36.8,11/20/2022 23:30
11/20/2022,23:45,3.67,0,36.1,11/20/2022 23:45
11/21/2022,0:00,3.67,0,36.6,11/21/2022 0:00
11/21/2022,0:15,3.67,0,36.5,11/21/2022 0:15
11/21/2022,0:30,3.67,0,36.7,11/21/2022 0:30
11/21/2022,0:45,3.67,0,36.1,11/21/2022 0:45
11/21/2022,1:00,3.66,0,36.6,11/21/2022 1:00
11/21/2022,1:15,3.66,0,36.8,11/21/2022 1:15
11/21/2022,1:30,3.66,0,36.9,11/21/2022 1:30
11/21/2022,1:45,3.66,0,37.4,11/21/2022 1:45
11/21/2022,2:00,3.66,0,37.5,11/21/2022 2:00
11/21/2022,2:15,3.66,0,37.4,11/21/2022 2:15
11/21/2022,2:30,3.66,0,37.4,11/21/2022 2:30
11/21/2022,2:45,3.66,0,37.5,11/21/2022 2:45
11/21/2022,3:00,3.66,0,36.8,11/21/2022 3:00
11/21/2022,3:15,3.66,0,36.2,11/21/2022 3:15
11/21/2022,3:30,3.66,0,36.3,11/21/2022 3:30
11/21/2022,3:45,3.66,0,36.5,11/21/2022 3:45
11/21/2022,4:00,3.66,0,36.3,11/21/2022 4:00
11/21/2022,4:15,3.66,0,35.2,11/21/2022 4:15
11/21/2022,4:30,3.66,0,34.3,11/21/2022 4:30
11/21/2022,4:45,3.66,0,33.7,11/21/2022 4:45
11/21/2022,5:00,3.66,0,33.4,11/21/2022 5:00
11/21/2022,5:15,3.66,0,33.1,11/21/2022 5:15
11/21/2022,5:30,3.66,0,33,11/21/2022 5:30
11/21/2022,5:45,3.65,0,33.4,11/21/2022 5:45
11/21/2022,6:00,3.65,0,33.4,11/21/2022 6:00
11/21/2022,6:15,3.65,0,32.9,11/21/2022 6:15
11/21/2022,6:30,3.65,0,32.2,11/21/2022 6:30
11/21/2022,6:45,3.65,0,32.8,11/21/2022 6:45
11/21/2022,7:00,3.65,0,33.1,11/21/2022 7:00
11/21/2022,7:15,3.65,0,33.5,11/21/2022 7:15
11/21/2022,7:30,3.65,0,34,11/21/2022 7:30
11/21/2022,7:45,3.65,0,34.8,11/21/2022 7:45
11/21/2022,8:00,3.65,0,35.4,11/21/2022 8:00
11/21/2022,8:15,3.65,0,36.2,11/21/2022 8:15
11/21/2022,8:30,3.65,0,36.9,11/21/2022 8:30
11/21/2022,8:45,3.65,0,37.5,11/21/2022 8:45
11/21/2022,9:00,3.65,0,38.3,11/21/2022 9:00
11/21/2022,9:15,3.65,0,38.3,11/21/2022 9:15
11/21/2022,9:30,3.65,0,39.5,11/21/2022 9:30
11/21/2022,9:45,3.65,0,41.1,11/21/2022 9:45
11/21/2022,10:00,3.65,0,42.5,11/21/2022 10:00
11/21/2022,10:15,3.65,0,42.9,11/21/2022 10:15
11/21/2022,10:30,3.64,0,43.8,11/21/2022 10:30
11/21/2022,10:45,3.64,0,44.4,11/21/2022 10:45
11/21/2022,11:00,3.64,0,45.3,11/21/2022 11:00
11/21/2022,11:15,3.64,0,46.4,11/21/2022 11:15
11/21/2022,11:30,3.64,0,46.7,11/21/2022 11:30
11/21/2022,11:45,3.64,0,46.1,11/21/2022 11:45
11/21/2022,12:00,3.64,0,46.4,11/21/2022 12:00
11/21/2022,12:15,3.64,0,46.9,11/21/2022 12:15
11/21/2022,12:30,3.64,0,48,11/21/2022 12:30
11/21/2022,12:45,3.64,0,47.3,11/21/2022 12:45
11/21/2022,13:00,3.64,0,47.8,11/21/2022 13:00
11/21/2022,13:15,3.64,0,48.2,11/21/2022 13:15
11/21/2022,13:30,3.64,0,48.5,11/21/2022 13:30
11/21/2022,13:45,3.64,0,49.3,11/21/2022 13:45
11/21/2022,14:00,3.64,0,48.4,11/21/2022 14:00
11/21/2022,14:15,3.64,0,48,11/21/2022 14:15
11/21/2022,14:30,3.64,0,48.4,11/21/2022 14:30
11/21/2022,14:45,3.63,0,48.1,11/21/2022 14:45
11/21/2022,15:00,3.63,0,48.1,11/21/2022 15:00
11/21/2022,15:15,3.63,0,47.6,11/21/2022 15:15
11/21/2022,15:30,3.63,0,46.6,11/21/2022 15:30
11/21/2022,15:45,3.63,0,46.4,11/21/2022 15:45
11/21/2022,16:00,3.63,0,45.6,11/21/2022 16:00
11/21/2022,16:15,3.63,0,45.6,11/21/2022 16:15
11/21/2022,16:30,3.63,0,45.3,11/21/2022 16:30
11/21/2022,16:45,3.63,0,45.5,11/21/2022 16:45
11/21/2022,17:00,3.63,0,44,11/21/2022 17:00
11/21/2022,17:15,3.63,0,42.9,11/21/2022 17:15
11/21/2022,17:30,3.63,0,42.8,11/21/2022 17:30
11/21/2022,17:45,3.63,0,42.6,11/21/2022 17:45
11/21/2022,18:00,3.63,0,42.5,11/21/2022 18:00
11/21/2022,18:15,3.63,0,42.5,11/21/2022 18:15
11/21/2022,18:30,3.63,0,42.5,11/21/2022 18:30
11/21/2022,18:45,3.63,0,41.9,11/21/2022 18:45
11/21/2022,19:00,3.63,0,42.2,11/21/2022 19:00
11/21/2022,19:15,3.63,0,41.7,11/21/2022 19:15
11/21/2022,19:30,3.63,0,41.8,11/21/2022 19:30
11/21/2022,19:45,3.63,0,41.9,11/21/2022 19:45
11/21/2022,20:00,3.63,0,41.8,11/21/2022 20:00
11/21/2022,20:15,3.63,0,41.8,11/21/2022 20:15
11/21/2022,20:30,3.63,0,41.8,11/21/2022 20:30
11/21/2022,20:45,3.63,0,41.8,11/21/2022 20:45
11/21/2022,21:00,3.63,0,41.8,11/21/2022 21:00
11/21/2022,21:15,3.63,0,41.8,11/21/2022 21:15
11/21/2022,21:30,3.63,0,41.9,11/21/2022 21:30
11/21/2022,21:45,3.63,0,41.8,11/21/2022 21:45
11/21/2022,22:00,3.63,0,41.5,11/21/2022 22:00
11/21/2022,22:15,3.63,0,41.5,11/21/2022 22:15
11/21/2022,22:30,3.63,0,41.3,11/21/2022 22:30
11/21/2022,22:45,3.62,0,41.3,11/21/2022 22:45
11/21/2022,23:00,3.62,0,41.3,11/21/2022 23:00
11/21/2022,23:15,3.62,0,41.3,11/21/2022 23:15
11/21/2022,23:30,3.62,0,41.2,11/21/2022 23:30
11/21/2022,23:45,3.62,0,41.3,11/21/2022 23:45
11/22/2022,0:00,3.62,0,41.2,11/22/2022 0:00
11/22/2022,0:15,3.62,0,41.3,11/22/2022 0:15
11/22/2022,0:30,3.62,0,41.4,11/22/2022 0:30
11/22/2022,0:45,3.62,0,42,11/22/2022 0:45
11/22/2022,1:00,3.62,0,43.5,11/22/2022 1:00
11/22/2022,1:15,3.62,0,44,11/22/2022 1:15
11/22/2022,1:30,3.62,0,44,11/22/2022 1:30
11/22/2022,1:45,3.62,0,44.4,11/22/2022 1:45
11/22/2022,2:00,3.62,0,43.8,11/22/2022 2:00
11/22/2022,2:15,3.62,0,42.8,11/22/2022 2:15
11/22/2022,2:30,3.62,0,42.4,11/22/2022 2:30
11/22/2022,2:45,3.62,0,41.9,11/22/2022 2:45
11/22/2022,3:00,3.62,0,42,11/22/2022 3:00
11/22/2022,3:15,3.62,0,42.1,11/22/2022 3:15
11/22/2022,3:30,3.62,0,42,11/22/2022 3:30
11/22/2022,3:45,3.62,0,42.1,11/22/2022 3:45
11/22/2022,4:00,3.62,0,42.4,11/22/2022 4:00
11/22/2022,4:15,3.62,0,42.5,11/22/2022 4:15
11/22/2022,4:30,3.62,0,42.6,11/22/2022 4:30
11/22/2022,4:45,3.62,0,42.7,11/22/2022 4:45
11/22/2022,5:00,3.62,0,42.7,11/22/2022 5:00
11/22/2022,5:15,3.62,0,43,11/22/2022 5:15
11/22/2022,5:30,3.62,0,43.3,11/22/2022 5:30
11/22/2022,5:45,3.62,0,43.2,11/22/2022 5:45
11/22/2022,6:00,3.61,0,43.4,11/22/2022 6:00
11/22/2022,6:15,3.61,0,43.3,11/22/2022 6:15
11/22/2022,6:30,3.61,0,43.2,11/22/2022 6:30
11/22/2022,6:45,3.61,0,42.7,11/22/2022 6:45
11/22/2022,7:00,3.61,0,42.6,11/22/2022 7:00
11/22/2022,7:15,3.61,0,42.6,11/22/2022 7:15
11/22/2022,7:30,3.61,0.04,42.4,11/22/2022 7:30
11/22/2022,7:45,3.61,0.03,42.5,11/22/2022 7:45
11/22/2022,8:00,3.61,0.03,42.5,11/22/2022 8:00
11/22/2022,8:15,3.61,0.05,42.5,11/22/2022 8:15
11/22/2022,8:30,3.61,0.02,42.5,11/22/2022 8:30
11/22/2022,8:45,3.61,0.01,42.4,11/22/2022 8:45
11/22/2022,9:00,3.61,0,42.4,11/22/2022 9:00
11/22/2022,9:15,3.61,0,42.4,11/22/2022 9:15
11/22/2022,9:30,3.62,0.02,42.5,11/22/2022 9:30
11/22/2022,9:45,3.62,0,42.5,11/22/2022 9:45
11/22/2022,10:00,3.62,0.01,42.8,11/22/2022 10:00
11/22/2022,10:15,3.62,0,42.8,11/22/2022 10:15
11/22/2022,10:30,3.62,0,42.9,11/22/2022 10:30
11/22/2022,10:45,3.62,0.03,42.9,11/22/2022 10:45
11/22/2022,11:00,3.62,0.04,43,11/22/2022 11:00
11/22/2022,11:15,3.63,0.05,43.3,11/22/2022 11:15
11/22/2022,11:30,3.63,0.03,43.4,11/22/2022 11:30
11/22/2022,11:45,3.63,0.04,43.4,11/22/2022 11:45
11/22/2022,12:00,3.64,0.04,43.5,11/22/2022 12:00
11/22/2022,12:15,3.64,0.06,43.6,11/22/2022 12:15
11/22/2022,12:30,3.64,0.03,43.5,11/22/2022 12:30
11/22/2022,12:45,3.65,0.03,43.5,11/22/2022 12:45
11/22/2022,13:00,3.65,0.03,43.6,11/22/2022 13:00
11/22/2022,13:15,3.66,0.01,43.8,11/22/2022 13:15
11/22/2022,13:30,3.66,0.02,43.7,11/22/2022 13:30
11/22/2022,13:45,3.67,0.03,43.6,11/22/2022 13:45
11/22/2022,14:00,3.68,0.02,43.6,11/22/2022 14:00
11/22/2022,14:15,3.68,0.01,43.7,11/22/2022 14:15
11/22/2022,14:30,3.69,0.01,43.8,11/22/2022 14:30
11/22/2022,14:45,3.69,0,43.9,11/22/2022 14:45
11/22/2022,15:00,3.7,0.01,44.3,11/22/2022 15:00
11/22/2022,15:15,3.71,0.01,44.6,11/22/2022 15:15
11/22/2022,15:30,3.71,0,44.5,11/22/2022 15:30
11/22/2022,15:45,3.72,0,44.6,11/22/2022 15:45
11/22/2022,16:00,3.73,0.01,44.4,11/22/2022 16:00
11/22/2022,16:15,3.73,0,44.5,11/22/2022 16:15
11/22/2022,16:30,3.74,0.01,44.4,11/22/2022 16:30
11/22/2022,16:45,3.75,0,44.3,11/22/2022 16:45
11/22/2022,17:00,3.75,0.02,44.5,11/22/2022 17:00
11/22/2022,17:15,3.76,0.01,44.5,11/22/2022 17:15
11/22/2022,17:30,3.76,0,44.6,11/22/2022 17:30
11/22/2022,17:45,3.77,0.01,44.5,11/22/2022 17:45
11/22/2022,18:00,3.78,0,45.7,11/22/2022 18:00
11/22/2022,18:15,3.78,0,46.1,11/22/2022 18:15
11/22/2022,18:30,3.79,0,45.8,11/22/2022 18:30
11/22/2022,18:45,3.8,0,45.4,11/22/2022 18:45
11/22/2022,19:00,3.8,0,45.4,11/22/2022 19:00
11/22/2022,19:15,3.81,0,45.3,11/22/2022 19:15
11/22/2022,19:30,3.82,0,44.8,11/22/2022 19:30
11/22/2022,19:45,3.82,0,44.8,11/22/2022 19:45
11/22/2022,20:00,3.83,0,44.7,11/22/2022 20:00
11/22/2022,20:15,3.84,0,44.3,11/22/2022 20:15
11/22/2022,20:30,3.84,0,43.8,11/22/2022 20:30
11/22/2022,20:45,3.85,0,43.9,11/22/2022 20:45
11/22/2022,21:00,3.86,0,43.7,11/22/2022 21:00
11/22/2022,21:15,3.86,0,43.5,11/22/2022 21:15
11/22/2022,21:30,3.87,0,43.8,11/22/2022 21:30
11/22/2022,21:45,3.88,0,43.8,11/22/2022 21:45
11/22/2022,22:00,3.89,0,44.2,11/22/2022 22:00
11/22/2022,22:15,3.93,0,44,11/22/2022 22:15
11/22/2022,22:30,4.03,0,43.8,11/22/2022 22:30
11/22/2022,22:45,4.1,0,43.9,11/22/2022 22:45
11/22/2022,23:00,4.19,0,43.6,11/22/2022 23:00
11/22/2022,23:15,4.31,0,43.9,11/22/2022 23:15
11/22/2022,23:30,4.47,0,44.1,11/22/2022 23:30
11/22/2022,23:45,4.68,0,44.2,11/22/2022 23:45
11/23/2022,0:00,4.93,0,44.3,11/23/2022 0:00
11/23/2022,0:15,5.25,0,44.2,11/23/2022 0:15
11/23/2022,0:30,5.61,0,43.8,11/23/2022 0:30
11/23/2022,0:45,5.99,0,44.1,11/23/2022 0:45
11/23/2022,1:00,6.35,0,44,11/23/2022 1:00
11/23/2022,1:15,6.7,0,43.8,11/23/2022 1:15
11/23/2022,1:30,7,0,43.6,11/23/2022 1:30
11/23/2022,1:45,7.27,0,43.7,11/23/2022 1:45
11/23/2022,2:00,7.49,0,43.2,11/23/2022 2:00
11/23/2022,2:15,7.67,0,43.1,11/23/2022 2:15
11/23/2022,2:30,7.82,0,42.8,11/23/2022 2:30
11/23/2022,2:45,7.93,0,43.2,11/23/2022 2:45
11/23/2022,3:00,8.03,0,43.4,11/23/2022 3:00
11/23/2022,3:15,8.1,0,42.8,11/23/2022 3:15
11/23/2022,3:30,8.15,0,42.6,11/23/2022 3:30
11/23/2022,3:45,8.19,0,44,11/23/2022 3:45
11/23/2022,4:00,8.21,0,43.4,11/23/2022 4:00
11/23/2022,4:15,8.23,0,43.5,11/23/2022 4:15
11/23/2022,4:30,8.23,0,44.1,11/23/2022 4:30
11/23/2022,4:45,8.23,0,44.4,11/23/2022 4:45
11/23/2022,5:00,8.21,0,44.3,11/23/2022 5:00
11/23/2022,5:15,8.19,0,43.4,11/23/2022 5:15
11/23/2022,5:30,8.17,0,42.9,11/23/2022 5:30
11/23/2022,5:45,8.14,0,43.5,11/23/2022 5:45
11/23/2022,6:00,8.1,0,43.4,11/23/2022 6:00
11/23/2022,6:15,8.06,0,43,11/23/2022 6:15
11/23/2022,6:30,8.02,0,43.1,11/23/2022 6:30
11/23/2022,6:45,7.99,0,42.6,11/23/2022 6:45
11/23/2022,7:00,7.95,0,42.6,11/23/2022 7:00
11/23/2022,7:15,7.9,0,42.6,11/23/2022 7:15
11/23/2022,7:30,7.85,0,43.2,11/23/2022 7:30
11/23/2022,7:45,7.81,0,43.5,11/23/2022 7:45
11/23/2022,8:00,7.76,0,43.9,11/23/2022 8:00
11/23/2022,8:15,7.71,0,44.1,11/23/2022 8:15
11/23/2022,8:30,7.67,0,44,11/23/2022 8:30
11/23/2022,8:45,7.63,0,44.4,11/23/2022 8:45
11/23/2022,9:00,7.58,0,44.5,11/23/2022 9:00
11/23/2022,9:15,7.53,0,44.9,11/23/2022 9:15
11/23/2022,9:30,7.49,0,45,11/23/2022 9:30
11/23/2022,9:45,7.43,0,45.5,11/23/2022 9:45
11/23/2022,10:00,7.39,0,45.8,11/23/2022 10:00
11/23/2022,10:15,7.34,0,46.2,11/23/2022 10:15
11/23/2022,10:30,7.3,0,46.1,11/23/2022 10:30
11/23/2022,10:45,7.26,0,46.3,11/23/2022 10:45
11/23/2022,11:00,7.21,0,46.3,11/23/2022 11:00
11/23/2022,11:15,7.17,0,46.9,11/23/2022 11:15
11/23/2022,11:30,7.13,0,49,11/23/2022 11:30
11/23/2022,11:45,7.09,0,49.4,11/23/2022 11:45
11/23/2022,12:00,7.05,0,49.5,11/23/2022 12:00
11/23/2022,12:15,7,0,50.3,11/23/2022 12:15
11/23/2022,12:30,6.96,0,51.3,11/23/2022 12:30
11/23/2022,12:45,6.92,0,50.4,11/23/2022 12:45
11/23/2022,13:00,6.88,0,51.1,11/23/2022 13:00
11/23/2022,13:15,6.85,0,49.9,11/23/2022 13:15
11/23/2022,13:30,6.81,0,49.9,11/23/2022 13:30
11/23/2022,13:45,6.77,0,50.3,11/23/2022 13:45
11/23/2022,14:00,6.74,0,49.3,11/23/2022 14:00
11/23/2022,14:15,6.71,0,49.2,11/23/2022 14:15
11/23/2022,14:30,6.68,0,48.5,11/23/2022 14:30
11/23/2022,14:45,6.65,0,48.4,11/23/2022 14:45
11/23/2022,15:00,6.62,0,48.1,11/23/2022 15:00
11/23/2022,15:15,6.59,0,47.7,11/23/2022 15:15
11/23/2022,15:30,6.55,0,47,11/23/2022 15:30
11/23/2022,15:45,6.52,0,46.2,11/23/2022 15:45
11/23/2022,16:00,6.49,0,45.6,11/23/2022 16:00
11/23/2022,16:15,6.46,0,45,11/23/2022 16:15
11/23/2022,16:30,6.43,0,44.7,11/23/2022 16:30
11/23/2022,16:45,6.41,0,44,11/23/2022 16:45
11/23/2022,17:00,6.38,0,43.8,11/23/2022 17:00
11/23/2022,17:15,6.35,0,42.7,11/23/2022 17:15
11/23/2022,17:30,6.33,0,42.4,11/23/2022 17:30
11/23/2022,17:45,6.3,0,41.7,11/23/2022 17:45
11/23/2022,18:00,6.28,0,41,11/23/2022 18:00
11/23/2022,18:15,6.25,0,40.6,11/23/2022 18:15
11/23/2022,18:30,6.23,0,39.9,11/23/2022 18:30
11/23/2022,18:45,6.21,0,39.4,11/23/2022 18:45
11/23/2022,19:00,6.19,0,39,11/23/2022 19:00
11/23/2022,19:15,6.17,0,40.2,11/23/2022 19:15
11/23/2022,19:30,6.15,0,41.5,11/23/2022 19:30
11/23/2022,19:45,6.13,0,40.6,11/23/2022 19:45
11/23/2022,20:00,6.11,0,40.3,11/23/2022 20:00
11/23/2022,20:15,6.09,0,39.8,11/23/2022 20:15
11/23/2022,20:30,6.07,0,40.4,11/23/2022 20:30
11/23/2022,20:45,6.05,0,40.9,11/23/2022 20:45
11/23/2022,21:00,6.03,0,41.9,11/23/2022 21:00
11/23/2022,21:15,6.02,0,42,11/23/2022 21:15
11/23/2022,21:30,6,0,41.4,11/23/2022 21:30
11/23/2022,21:45,5.98,0,40.6,11/23/2022 21:45
11/23/2022,22:00,5.97,0,40.8,11/23/2022 22:00
11/23/2022,22:15,5.95,0,39.8,11/23/2022 22:15
11/23/2022,22:30,5.93,0,40,11/23/2022 22:30
11/23/2022,22:45,5.91,0,39.3,11/23/2022 22:45
11/23/2022,23:00,5.9,0,41.2,11/23/2022 23:00
11/23/2022,23:15,5.88,0,41.5,11/23/2022 23:15
11/23/2022,23:30,5.87,0,40.6,11/23/2022 23:30
11/23/2022,23:45,5.85,0,38.9,11/23/2022 23:45
11/24/2022,0:00,5.83,0,37.3,11/24/2022 0:00
11/24/2022,0:15,5.81,0,36.6,11/24/2022 0:15
11/24/2022,0:30,5.8,0,35.9,11/24/2022 0:30
11/24/2022,0:45,5.79,0,35.4,11/24/2022 0:45
11/24/2022,1:00,5.77,0,35.1,11/24/2022 1:00
11/24/2022,1:15,5.76,0,35,11/24/2022 1:15
11/24/2022,1:30,5.74,0,35.8,11/24/2022 1:30
11/24/2022,1:45,5.73,0,37.1,11/24/2022 1:45
11/24/2022,2:00,5.71,0,38.6,11/24/2022 2:00
11/24/2022,2:15,5.7,0,38.4,11/24/2022 2:15
11/24/2022,2:30,5.69,0,37,11/24/2022 2:30
11/24/2022,2:45,5.67,0,37.1,11/24/2022 2:45
11/24/2022,3:00,5.66,0,37.3,11/24/2022 3:00
11/24/2022,3:15,5.64,0,36.2,11/24/2022 3:15
11/24/2022,3:30,5.63,0,35.3,11/24/2022 3:30
11/24/2022,3:45,5.62,0,35.4,11/24/2022 3:45
11/24/2022,4:00,5.6,0,35.6,11/24/2022 4:00
11/24/2022,4:15,5.59,0,36,11/24/2022 4:15
11/24/2022,4:30,5.58,0,36.4,11/24/2022 4:30
11/24/2022,4:45,5.57,0,36.7,11/24/2022 4:45
11/24/2022,5:00,5.55,0,37.1,11/24/2022 5:00
11/24/2022,5:15,5.54,0,37.9,11/24/2022 5:15
11/24/2022,5:30,5.53,0,37.2,11/24/2022 5:30
11/24/2022,5:45,5.52,0,36.7,11/24/2022 5:45
11/24/2022,6:00,5.5,0,36.4,11/24/2022 6:00
11/24/2022,6:15,5.49,0,36.5,11/24/2022 6:15
11/24/2022,6:30,5.48,0,36.5,11/24/2022 6:30
11/24/2022,6:45,5.47,0,36.1,11/24/2022 6:45
11/24/2022,7:00,5.46,0,35.7,11/24/2022 7:00
11/24/2022,7:15,5.45,0,35,11/24/2022 7:15
11/24/2022,7:30,5.44,0,34.6,11/24/2022 7:30
11/24/2022,7:45,5.43,0,34.3,11/24/2022 7:45
11/24/2022,8:00,5.43,0,34.1,11/24/2022 8:00
11/24/2022,8:15,5.41,0,34.3,11/24/2022 8:15
11/24/2022,8:30,5.4,0,35.7,11/24/2022 8:30
11/24/2022,8:45,5.39,0,36.2,11/24/2022 8:45
11/24/2022,9:00,5.38,0,40.5,11/24/2022 9:00
11/24/2022,9:15,5.36,0,40.1,11/24/2022 9:15
11/24/2022,9:30,5.35,0,40.8,11/24/2022 9:30
11/24/2022,9:45,5.34,0,41.7,11/24/2022 9:45
11/24/2022,10:00,5.33,0,42.9,11/24/2022 10:00
11/24/2022,10:15,5.32,0,43.3,11/24/2022 10:15
11/24/2022,10:30,5.31,0,44,11/24/2022 10:30
11/24/2022,10:45,5.3,0,44,11/24/2022 10:45
11/24/2022,11:00,5.29,0,43.9,11/24/2022 11:00
11/24/2022,11:15,5.28,0,45.5,11/24/2022 11:15
11/24/2022,11:30,5.27,0,45.1,11/24/2022 11:30
11/24/2022,11:45,5.27,0,47.1,11/24/2022 11:45
11/24/2022,12:00,5.25,0,47.3,11/24/2022 12:00
11/24/2022,12:15,5.24,0,48,11/24/2022 12:15
11/24/2022,12:30,5.23,0,48,11/24/2022 12:30
11/24/2022,12:45,5.22,0,50.8,11/24/2022 12:45
11/24/2022,13:00,5.21,0,54.2,11/24/2022 13:00
11/24/2022,13:15,5.21,0,57.4,11/24/2022 13:15
11/24/2022,13:30,5.2,0,59.8,11/24/2022 13:30
11/24/2022,13:45,5.19,0,57.9,11/24/2022 13:45
11/24/2022,14:00,5.18,0,55.5,11/24/2022 14:00
11/24/2022,14:15,5.17,0,53.7,11/24/2022 14:15
11/24/2022,14:30,5.16,0,52.6,11/24/2022 14:30
11/24/2022,14:45,5.15,0,51.3,11/24/2022 14:45
11/24/2022,15:00,5.15,0,50.4,11/24/2022 15:00
11/24/2022,15:15,5.14,0,49.5,11/24/2022 15:15
11/24/2022,15:30,5.13,0,49,11/24/2022 15:30
11/24/2022,15:45,5.12,0,48.1,11/24/2022 15:45
11/24/2022,16:00,5.12,0,47.4,11/24/2022 16:00
11/24/2022,16:15,5.11,0,46,11/24/2022 16:15
11/24/2022,16:30,5.1,0,44.7,11/24/2022 16:30
11/24/2022,16:45,5.09,0,43.4,11/24/2022 16:45
11/24/2022,17:00,5.09,0,42.5,11/24/2022 17:00
11/24/2022,17:15,5.08,0,42.1,11/24/2022 17:15
11/24/2022,17:30,5.07,0,41.5,11/24/2022 17:30
11/24/2022,17:45,5.06,0,41.1,11/24/2022 17:45
11/24/2022,18:00,5.05,0,40.9,11/24/2022 18:00
11/24/2022,18:15,5.05,0,40.9,11/24/2022 18:15
11/24/2022,18:30,5.04,0,40.2,11/24/2022 18:30
11/24/2022,18:45,5.03,0,39.9,11/24/2022 18:45
11/24/2022,19:00,5.03,0,39.9,11/24/2022 19:00
11/24/2022,19:15,5.02,0,40.1,11/24/2022 19:15
11/24/2022,19:30,5.01,0,40,11/24/2022 19:30
11/24/2022,19:45,5.01,0,39.8,11/24/2022 19:45
11/24/2022,20:00,5,0,40.7,11/24/2022 20:00
11/24/2022,20:15,4.99,0,40.2,11/24/2022 20:15
11/24/2022,20:30,4.98,0,41.1,11/24/2022 20:30
11/24/2022,20:45,4.97,0,41.5,11/24/2022 20:45
11/24/2022,21:00,4.97,0,41.8,11/24/2022 21:00
11/24/2022,21:15,4.96,0,42.2,11/24/2022 21:15
11/24/2022,21:30,4.95,0,42.5,11/24/2022 21:30
11/24/2022,21:45,4.95,0,42.7,11/24/2022 21:45
11/24/2022,22:00,4.94,0,42.4,11/24/2022 22:00
11/24/2022,22:15,4.93,0,42.2,11/24/2022 22:15
11/24/2022,22:30,4.93,0,42.3,11/24/2022 22:30
11/24/2022,22:45,4.92,0,44.3,11/24/2022 22:45
11/24/2022,23:00,4.91,0,45.8,11/24/2022 23:00
11/24/2022,23:15,4.91,0,44.3,11/24/2022 23:15
11/24/2022,23:30,4.9,0,43.8,11/24/2022 23:30
11/24/2022,23:45,4.89,0,43.4,11/24/2022 23:45
11/25/2022,0:00,4.89,0,43.1,11/25/2022 0:00
11/25/2022,0:15,4.88,0,42.8,11/25/2022 0:15
11/25/2022,0:30,4.87,0,42.7,11/25/2022 0:30
11/25/2022,0:45,4.87,0,42.8,11/25/2022 0:45
11/25/2022,1:00,4.86,0,42.9,11/25/2022 1:00
11/25/2022,1:15,4.86,0,42.8,11/25/2022 1:15
11/25/2022,1:30,4.85,0,42.9,11/25/2022 1:30
11/25/2022,1:45,4.85,0,42.8,11/25/2022 1:45
11/25/2022,2:00,4.84,0,42.8,11/25/2022 2:00
11/25/2022,2:15,4.84,0,43,11/25/2022 2:15
11/25/2022,2:30,4.83,0,43.5,11/25/2022 2:30
11/25/2022,2:45,4.83,0,43.7,11/25/2022 2:45
11/25/2022,3:00,4.82,0,44.3,11/25/2022 3:00
11/25/2022,3:15,4.81,0,44.9,11/25/2022 3:15
11/25/2022,3:30,4.81,0,44.6,11/25/2022 3:30
11/25/2022,3:45,4.81,0,44.2,11/25/2022 3:45
11/25/2022,4:00,4.8,0,44.1,11/25/2022 4:00
11/25/2022,4:15,4.79,0,43.9,11/25/2022 4:15
11/25/2022,4:30,4.79,0,43.8,11/25/2022 4:30
11/25/2022,4:45,4.78,0,43.7,11/25/2022 4:45
11/25/2022,5:00,4.78,0,43.9,11/25/2022 5:00
11/25/2022,5:15,4.77,0,43.9,11/25/2022 5:15
11/25/2022,5:30,4.77,0,43.9,11/25/2022 5:30
11/25/2022,5:45,4.77,0,44,11/25/2022 5:45
11/25/2022,6:00,4.77,0.01,43.7,11/25/2022 6:00
11/25/2022,6:15,4.77,0,43.7,11/25/2022 6:15
11/25/2022,6:30,4.77,0.02,43.9,11/25/2022 6:30
11/25/2022,6:45,4.77,0.02,44.2,11/25/2022 6:45
11/25/2022,7:00,4.77,0.04,44.3,11/25/2022 7:00
11/25/2022,7:15,4.77,0.02,44.7,11/25/2022 7:15
11/25/2022,7:30,4.77,0.03,44.7,11/25/2022 7:30
11/25/2022,7:45,4.78,0.03,45.1,11/25/2022 7:45
